obdA,obdB,bucketIstDay,sharedDistinctSkus,distinctSkusA,distinctSkusB,containment,activeLinesA,activeLinesB,windowA,windowB,targetDateA,targetDateB,routeA,routeB
9108090637,9108010132,2026-07-06,4,11,8,0.500,11,8,,,,,Ghod Dod,Adajan
9108090637,9108039391,2026-07-06,6,11,18,0.545,11,18,,,,,Ghod Dod,Ghod Dod
9108090637,9108070427,2026-07-06,4,11,7,0.571,11,7,,,,,Ghod Dod,Adajan
9108090637,9108124221,2026-07-06,3,11,4,0.750,11,4,,,,,Ghod Dod,Navsari
9108090637,9108128806,2026-07-06,3,11,3,1.000,11,3,,,,,Ghod Dod,Varachha
9108090637,9107866678,2026-07-06,3,11,3,1.000,11,4,,,,,Ghod Dod,Ghod Dod
9108025195,9108025576,2026-07-06,10,61,19,0.526,64,20,,,,,,Adajan
9108025195,9108104923,2026-07-06,9,61,12,0.750,64,12,,,,,,Adajan
9108025195,9108104915,2026-07-06,14,61,16,0.875,64,17,,,,,,Adajan
9108025195,9108045979,2026-07-06,6,61,7,0.857,64,9,,,,,,Kamrej
9108025195,9106718188,2026-07-06,13,61,15,0.867,64,15,,,,,,Adajan
9108025195,9108115509,2026-07-06,13,61,16,0.813,64,16,,,,,,Adajan
9108025195,9108010135,2026-07-06,8,61,10,0.800,64,11,,,,,,Adajan
9108025195,9108105124,2026-07-06,6,61,7,0.857,64,7,,,,,,Adajan
9108025195,9108010132,2026-07-06,8,61,8,1.000,64,8,,,,,,Adajan
9108025195,9108046149,2026-07-06,7,61,12,0.583,64,12,,,,,,Adajan
9108025195,9108103656,2026-07-06,3,61,6,0.500,64,6,,,,,,Adajan
9108025195,9108070427,2026-07-06,6,61,7,0.857,64,7,,,,,,Adajan
9108025195,9108124220,2026-07-06,9,61,9,1.000,64,9,,,,,,Navsari
9108025195,9108124221,2026-07-06,4,61,4,1.000,64,4,,,,,,Navsari
9108025195,9108128806,2026-07-06,3,61,3,1.000,64,3,,,,,,Varachha
9108025195,9107866678,2026-07-06,3,61,3,1.000,64,4,,,,,,Ghod Dod
9108025195,9107866673,2026-07-06,11,61,15,0.733,64,15,,,,,,Ghod Dod
9108025195,9108104918,2026-07-06,9,61,9,1.000,64,9,,,,,,Adajan
9108025195,9108098932,2026-07-06,8,61,15,0.533,64,17,,,,,,Varachha
9108025195,9108124223,2026-07-06,8,61,10,0.800,64,13,,,,,,Varachha
9108025576,9108104915,2026-07-06,9,19,16,0.563,20,17,,,,,Adajan,Adajan
9108025576,9108045979,2026-07-06,5,19,7,0.714,20,9,,,,,Adajan,Kamrej
9108025576,9108010135,2026-07-06,7,19,10,0.700,20,11,,,,,Adajan,Adajan
9108025576,9108105124,2026-07-06,5,19,7,0.714,20,7,,,,,Adajan,Adajan
9108025576,9108010132,2026-07-06,7,19,8,0.875,20,8,,,,,Adajan,Adajan
9108025576,9108046149,2026-07-06,8,19,12,0.667,20,12,,,,,Adajan,Adajan
9108025576,9108124220,2026-07-06,7,19,9,0.778,20,9,,,,,Adajan,Navsari
9108025576,9108124221,2026-07-06,4,19,4,1.000,20,4,,,,,Adajan,Navsari
9108025576,9108128806,2026-07-06,3,19,3,1.000,20,3,,,,,Adajan,Varachha
9108025576,9107866678,2026-07-06,3,19,3,1.000,20,4,,,,,Adajan,Ghod Dod
9108025576,9107866673,2026-07-06,11,19,15,0.733,20,15,,,,,Adajan,Ghod Dod
9108025576,9108104918,2026-07-06,8,19,9,0.889,20,9,,,,,Adajan,Adajan
9108025576,9108098932,2026-07-06,8,19,15,0.533,20,17,,,,,Adajan,Varachha
9108104923,9108104915,2026-07-06,7,12,16,0.583,12,17,,,,,Adajan,Adajan
9108104923,9106718188,2026-07-06,7,12,15,0.583,12,15,,,,,Adajan,Adajan
9108104923,9108115509,2026-07-06,7,12,16,0.583,12,16,,,,,Adajan,Adajan
9108104923,9108070427,2026-07-06,5,12,7,0.714,12,7,,,,,Adajan,Adajan
9108104923,9108124221,2026-07-06,3,12,4,0.750,12,4,,,,,Adajan,Navsari
9108104923,9108128806,2026-07-06,3,12,3,1.000,12,3,,,,,Adajan,Varachha
9108104923,9107866678,2026-07-06,3,12,3,1.000,12,4,,,,,Adajan,Ghod Dod
9108104915,9108045979,2026-07-06,5,16,7,0.714,17,9,,,,,Adajan,Kamrej
9108104915,9106718188,2026-07-06,8,16,15,0.533,17,15,,,,,Adajan,Adajan
9108104915,9108115509,2026-07-06,8,16,16,0.500,17,16,,,,,Adajan,Adajan
9108104915,9108010135,2026-07-06,6,16,10,0.600,17,11,,,,,Adajan,Adajan
9108104915,9108105124,2026-07-06,5,16,7,0.714,17,7,,,,,Adajan,Adajan
9108104915,9108010132,2026-07-06,6,16,8,0.750,17,8,,,,,Adajan,Adajan
9108104915,9108070427,2026-07-06,5,16,7,0.714,17,7,,,,,Adajan,Adajan
9108104915,9108106741,2026-07-06,8,16,23,0.500,17,26,,,,,Adajan,Bardoli
9108104915,9108124220,2026-07-06,7,16,9,0.778,17,9,,,,,Adajan,Navsari
9108104915,9108124221,2026-07-06,4,16,4,1.000,17,4,,,,,Adajan,Navsari
9108104915,9108128806,2026-07-06,3,16,3,1.000,17,3,,,,,Adajan,Varachha
9108104915,9107866678,2026-07-06,3,16,3,1.000,17,4,,,,,Adajan,Ghod Dod
9108104915,9107866673,2026-07-06,10,16,15,0.667,17,15,,,,,Adajan,Ghod Dod
9108104915,9108104918,2026-07-06,7,16,9,0.778,17,9,,,,,Adajan,Adajan
9108104915,9108124223,2026-07-06,6,16,10,0.600,17,13,,,,,Adajan,Varachha
9108045979,9106718188,2026-07-06,4,7,15,0.571,9,15,,,,,Kamrej,Adajan
9108045979,9108115509,2026-07-06,4,7,16,0.571,9,16,,,,,Kamrej,Adajan
9108045979,9108010135,2026-07-06,5,7,10,0.714,9,11,,,,,Kamrej,Adajan
9108045979,9108105124,2026-07-06,4,7,7,0.571,9,7,,,,,Kamrej,Adajan
9108045979,9108010132,2026-07-06,5,7,8,0.714,9,8,,,,,Kamrej,Adajan
9108045979,9108046149,2026-07-06,4,7,12,0.571,9,12,,,,,Kamrej,Adajan
9108045979,9108106741,2026-07-06,5,7,23,0.714,9,26,,,,,Kamrej,Bardoli
9108045979,9108124220,2026-07-06,5,7,9,0.714,9,9,,,,,Kamrej,Navsari
9108045979,9108124221,2026-07-06,2,7,4,0.500,9,4,,,,,Kamrej,Navsari
9108045979,9108128806,2026-07-06,2,7,3,0.667,9,3,,,,,Kamrej,Varachha
9108045979,9107866678,2026-07-06,2,7,3,0.667,9,4,,,,,Kamrej,Ghod Dod
9108045979,9107866673,2026-07-06,6,7,15,0.857,9,15,,,,,Kamrej,Ghod Dod
9108045979,9108104918,2026-07-06,6,7,9,0.857,9,9,,,,,Kamrej,Adajan
9108045979,9108098932,2026-07-06,5,7,15,0.714,9,17,,,,,Kamrej,Varachha
9106718188,9108115509,2026-07-06,15,15,16,1.000,15,16,,,,,Adajan,Adajan
9106718188,9108010135,2026-07-06,5,15,10,0.500,15,11,,,,,Adajan,Adajan
9106718188,9108105124,2026-07-06,5,15,7,0.714,15,7,,,,,Adajan,Adajan
9106718188,9108010132,2026-07-06,5,15,8,0.625,15,8,,,,,Adajan,Adajan
9106718188,9108103656,2026-07-06,3,15,6,0.500,15,6,,,,,Adajan,Adajan
9106718188,9108070427,2026-07-06,4,15,7,0.571,15,7,,,,,Adajan,Adajan
9106718188,9108124220,2026-07-06,5,15,9,0.556,15,9,,,,,Adajan,Navsari
9106718188,9108124221,2026-07-06,3,15,4,0.750,15,4,,,,,Adajan,Navsari
9106718188,9108128806,2026-07-06,3,15,3,1.000,15,3,,,,,Adajan,Varachha
9106718188,9107866678,2026-07-06,3,15,3,1.000,15,4,,,,,Adajan,Ghod Dod
9106718188,9108104918,2026-07-06,5,15,9,0.556,15,9,,,,,Adajan,Adajan
9106718188,9108124223,2026-07-06,5,15,10,0.500,15,13,,,,,Adajan,Varachha
9108115509,9108010135,2026-07-06,5,16,10,0.500,16,11,,,,,Adajan,Adajan
9108115509,9108105124,2026-07-06,5,16,7,0.714,16,7,,,,,Adajan,Adajan
9108115509,9108010132,2026-07-06,5,16,8,0.625,16,8,,,,,Adajan,Adajan
9108115509,9108103656,2026-07-06,3,16,6,0.500,16,6,,,,,Adajan,Adajan
9108115509,9108070427,2026-07-06,4,16,7,0.571,16,7,,,,,Adajan,Adajan
9108115509,9108124220,2026-07-06,5,16,9,0.556,16,9,,,,,Adajan,Navsari
9108115509,9108124221,2026-07-06,3,16,4,0.750,16,4,,,,,Adajan,Navsari
9108115509,9108128806,2026-07-06,3,16,3,1.000,16,3,,,,,Adajan,Varachha
9108115509,9107866678,2026-07-06,3,16,3,1.000,16,4,,,,,Adajan,Ghod Dod
9108115509,9108104918,2026-07-06,5,16,9,0.556,16,9,,,,,Adajan,Adajan
9108115509,9108124223,2026-07-06,5,16,10,0.500,16,13,,,,,Adajan,Varachha
9108010135,9108010134,2026-07-06,5,10,25,0.500,11,26,,,,,Adajan,Adajan
9108010135,9108105124,2026-07-06,5,10,7,0.714,11,7,,,,,Adajan,Adajan
9108010135,9108010132,2026-07-06,8,10,8,1.000,11,8,,,,,Adajan,Adajan
9108010135,9108046149,2026-07-06,7,10,12,0.700,11,12,,,,,Adajan,Adajan
9108010135,9108070427,2026-07-06,4,10,7,0.571,11,7,,,,,Adajan,Adajan
9108010135,9108106741,2026-07-06,7,10,23,0.700,11,26,,,,,Adajan,Bardoli
9108010135,9108124220,2026-07-06,8,10,9,0.889,11,9,,,,,Adajan,Navsari
9108010135,9108124221,2026-07-06,3,10,4,0.750,11,4,,,,,Adajan,Navsari
9108010135,9108128806,2026-07-06,3,10,3,1.000,11,3,,,,,Adajan,Varachha
9108010135,9107866678,2026-07-06,3,10,3,1.000,11,4,,,,,Adajan,Ghod Dod
9108010135,9107866673,2026-07-06,8,10,15,0.800,11,15,,,,,Adajan,Ghod Dod
9108010135,9108104918,2026-07-06,8,10,9,0.889,11,9,,,,,Adajan,Adajan
9108010135,9108098932,2026-07-06,8,10,15,0.800,11,17,,,,,Adajan,Varachha
9108010135,9108124223,2026-07-06,5,10,10,0.500,11,13,,,,,Adajan,Varachha
9108010134,9108010132,2026-07-06,5,25,8,0.625,26,8,,,,,Adajan,Adajan
9108010134,9108070427,2026-07-06,4,25,7,0.571,26,7,,,,,Adajan,Adajan
9108010134,9108124220,2026-07-06,6,25,9,0.667,26,9,,,,,Adajan,Navsari
9108010134,9108124221,2026-07-06,3,25,4,0.750,26,4,,,,,Adajan,Navsari
9108010134,9108128806,2026-07-06,2,25,3,0.667,26,3,,,,,Adajan,Varachha
9108010134,9107866678,2026-07-06,2,25,3,0.667,26,4,,,,,Adajan,Ghod Dod
9108010134,9108104918,2026-07-06,5,25,9,0.556,26,9,,,,,Adajan,Adajan
9108105124,9108010132,2026-07-06,5,7,8,0.714,7,8,,,,,Adajan,Adajan
9108105124,9108046149,2026-07-06,5,7,12,0.714,7,12,,,,,Adajan,Adajan
9108105124,9108106741,2026-07-06,7,7,23,1.000,7,26,,,,,Adajan,Bardoli
9108105124,9108124220,2026-07-06,6,7,9,0.857,7,9,,,,,Adajan,Navsari
9108105124,9108124221,2026-07-06,3,7,4,0.750,7,4,,,,,Adajan,Navsari
9108105124,9108128806,2026-07-06,3,7,3,1.000,7,3,,,,,Adajan,Varachha
9108105124,9107866678,2026-07-06,3,7,3,1.000,7,4,,,,,Adajan,Ghod Dod
9108105124,9107866673,2026-07-06,5,7,15,0.714,7,15,,,,,Adajan,Ghod Dod
9108105124,9108104918,2026-07-06,5,7,9,0.714,7,9,,,,,Adajan,Adajan
9108105124,9108098932,2026-07-06,5,7,15,0.714,7,17,,,,,Adajan,Varachha
9108010132,9108046149,2026-07-06,7,8,12,0.875,8,12,,,,,Adajan,Adajan
9108010132,9108039391,2026-07-06,4,8,18,0.500,8,18,,,,,Adajan,Ghod Dod
9108010132,9108117723,2026-07-06,4,8,25,0.500,8,26,,,,,Adajan,Vansda
9108010132,9108070427,2026-07-06,4,8,7,0.571,8,7,,,,,Adajan,Adajan
9108010132,9108106741,2026-07-06,7,8,23,0.875,8,26,,,,,Adajan,Bardoli
9108010132,9108124220,2026-07-06,8,8,9,1.000,8,9,,,,,Adajan,Navsari
9108010132,9108124221,2026-07-06,3,8,4,0.750,8,4,,,,,Adajan,Navsari
9108010132,9108128806,2026-07-06,3,8,3,1.000,8,3,,,,,Adajan,Varachha
9108010132,9107866678,2026-07-06,3,8,3,1.000,8,4,,,,,Adajan,Ghod Dod
9108010132,9107866673,2026-07-06,8,8,15,1.000,8,15,,,,,Adajan,Ghod Dod
9108010132,9108104918,2026-07-06,8,8,9,1.000,8,9,,,,,Adajan,Adajan
9108010132,9108098932,2026-07-06,8,8,15,1.000,8,17,,,,,Adajan,Varachha
9108010132,9108124223,2026-07-06,5,8,10,0.625,8,13,,,,,Adajan,Varachha
9108046149,9108106741,2026-07-06,7,12,23,0.583,12,26,,,,,Adajan,Bardoli
9108046149,9108124220,2026-07-06,7,12,9,0.778,12,9,,,,,Adajan,Navsari
9108046149,9108124221,2026-07-06,3,12,4,0.750,12,4,,,,,Adajan,Navsari
9108046149,9108060066,2026-07-06,6,12,11,0.545,12,12,,,,,Adajan,Navsari
9108046149,9108128806,2026-07-06,3,12,3,1.000,12,3,,,,,Adajan,Varachha
9108046149,9107866678,2026-07-06,3,12,3,1.000,12,4,,,,,Adajan,Ghod Dod
9108046149,9107866673,2026-07-06,7,12,15,0.583,12,15,,,,,Adajan,Ghod Dod
9108046149,9108104918,2026-07-06,7,12,9,0.778,12,9,,,,,Adajan,Adajan
9108046149,9108098932,2026-07-06,7,12,15,0.583,12,17,,,,,Adajan,Varachha
9108039391,9108117723,2026-07-06,11,18,25,0.611,18,26,,,,,Ghod Dod,Vansda
9108039391,9108106741,2026-07-06,9,18,23,0.500,18,26,,,,,Ghod Dod,Bardoli
9108039391,9108124220,2026-07-06,5,18,9,0.556,18,9,,,,,Ghod Dod,Navsari
9108039391,9108124221,2026-07-06,2,18,4,0.500,18,4,,,,,Ghod Dod,Navsari
9108039391,9108128806,2026-07-06,2,18,3,0.667,18,3,,,,,Ghod Dod,Varachha
9108039391,9107866678,2026-07-06,2,18,3,0.667,18,4,,,,,Ghod Dod,Ghod Dod
9108039391,9108124223,2026-07-06,5,18,10,0.500,18,13,,,,,Ghod Dod,Varachha
9108117723,9108124220,2026-07-06,5,25,9,0.556,26,9,,,,,Vansda,Navsari
9108117723,9108124221,2026-07-06,2,25,4,0.500,26,4,,,,,Vansda,Navsari
9108117723,9108128806,2026-07-06,2,25,3,0.667,26,3,,,,,Vansda,Varachha
9108117723,9107866678,2026-07-06,2,25,3,0.667,26,4,,,,,Vansda,Ghod Dod
9108103656,9108124221,2026-07-06,2,6,4,0.500,6,4,,,,,Adajan,Navsari
9108103656,9108128806,2026-07-06,2,6,3,0.667,6,3,,,,,Adajan,Varachha
9108103656,9107866678,2026-07-06,2,6,3,0.667,6,4,,,,,Adajan,Ghod Dod
9108070427,9108124220,2026-07-06,4,7,9,0.571,7,9,,,,,Adajan,Navsari
9108070427,9108124221,2026-07-06,3,7,4,0.750,7,4,,,,,Adajan,Navsari
9108070427,9108128806,2026-07-06,3,7,3,1.000,7,3,,,,,Adajan,Varachha
9108070427,9107866678,2026-07-06,3,7,3,1.000,7,4,,,,,Adajan,Ghod Dod
9108070427,9107866673,2026-07-06,5,7,15,0.714,7,15,,,,,Adajan,Ghod Dod
9108070427,9108104918,2026-07-06,4,7,9,0.571,7,9,,,,,Adajan,Adajan
9108070427,9108098932,2026-07-06,4,7,15,0.571,7,17,,,,,Adajan,Varachha
9108106741,9108124220,2026-07-06,8,23,9,0.889,26,9,,,,,Bardoli,Navsari
9108106741,9108124221,2026-07-06,4,23,4,1.000,26,4,,,,,Bardoli,Navsari
9108106741,9108128806,2026-07-06,3,23,3,1.000,26,3,,,,,Bardoli,Varachha
9108106741,9107866678,2026-07-06,3,23,3,1.000,26,4,,,,,Bardoli,Ghod Dod
9108106741,9107866673,2026-07-06,8,23,15,0.533,26,15,,,,,Bardoli,Ghod Dod
9108106741,9108104918,2026-07-06,8,23,9,0.889,26,9,,,,,Bardoli,Adajan
9108124220,9108124221,2026-07-06,3,9,4,0.750,9,4,,,,,Navsari,Navsari
9108124220,9108128806,2026-07-06,3,9,3,1.000,9,3,,,,,Navsari,Varachha
9108124220,9107866678,2026-07-06,3,9,3,1.000,9,4,,,,,Navsari,Ghod Dod
9108124220,9107866673,2026-07-06,8,9,15,0.889,9,15,,,,,Navsari,Ghod Dod
9108124220,9108104918,2026-07-06,8,9,9,0.889,9,9,,,,,Navsari,Adajan
9108124220,9108098932,2026-07-06,8,9,15,0.889,9,17,,,,,Navsari,Varachha
9108124220,9108124223,2026-07-06,5,9,10,0.556,9,13,,,,,Navsari,Varachha
9108124221,9108060066,2026-07-06,3,4,11,0.750,4,12,,,,,Navsari,Navsari
9108124221,9108128806,2026-07-06,3,4,3,1.000,4,3,,,,,Navsari,Varachha
9108124221,9107866678,2026-07-06,3,4,3,1.000,4,4,,,,,Navsari,Ghod Dod
9108124221,9107866673,2026-07-06,3,4,15,0.750,4,15,,,,,Navsari,Ghod Dod
9108124221,9108104918,2026-07-06,3,4,9,0.750,4,9,,,,,Navsari,Adajan
9108124221,9108098932,2026-07-06,3,4,15,0.750,4,17,,,,,Navsari,Varachha
9108060066,9108128806,2026-07-06,3,11,3,1.000,12,3,,,,,Navsari,Varachha
9108060066,9107866678,2026-07-06,3,11,3,1.000,12,4,,,,,Navsari,Ghod Dod
9108128806,9107866678,2026-07-06,3,3,3,1.000,3,4,,,,,Varachha,Ghod Dod
9108128806,9107866673,2026-07-06,3,3,15,1.000,3,15,,,,,Varachha,Ghod Dod
9108128806,9108104918,2026-07-06,3,3,9,1.000,3,9,,,,,Varachha,Adajan
9108128806,9108098932,2026-07-06,3,3,15,1.000,3,17,,,,,Varachha,Varachha
9107866678,9107866673,2026-07-06,3,3,15,1.000,4,15,,,,,Ghod Dod,Ghod Dod
9107866678,9108104918,2026-07-06,3,3,9,1.000,4,9,,,,,Ghod Dod,Adajan
9107866678,9108098932,2026-07-06,3,3,15,1.000,4,17,,,,,Ghod Dod,Varachha
9107866673,9108104918,2026-07-06,9,15,9,1.000,15,9,,,,,Ghod Dod,Adajan
9107866673,9108098932,2026-07-06,8,15,15,0.533,15,17,,,,,Ghod Dod,Varachha
9107866673,9108124223,2026-07-06,7,15,10,0.700,15,13,,,,,Ghod Dod,Varachha
9108104918,9108098932,2026-07-06,8,9,15,0.889,9,17,,,,,Adajan,Varachha
9108104918,9108124223,2026-07-06,5,9,10,0.556,9,13,,,,,Adajan,Varachha
9108098932,9108124223,2026-07-06,7,15,10,0.700,17,13,,,,,Varachha,Varachha
9107866680,9107866671,2026-07-06,8,12,8,1.000,13,10,,,,,Ghod Dod,Ghod Dod
9107866680,9108056774,2026-07-06,10,12,11,0.909,13,11,,,,,Ghod Dod,Adajan
9107866680,9108056769,2026-07-06,4,12,8,0.500,13,10,,,,,Ghod Dod,Adajan
9107866680,9108030863,2026-07-06,10,12,11,0.909,13,11,,,,,Ghod Dod,Adajan
9107866680,9108039567,2026-07-06,4,12,7,0.571,13,10,,,,,Ghod Dod,Adajan
9107866680,9108081423,2026-07-06,6,12,14,0.500,13,16,,,,,Ghod Dod,Adajan
9107866680,9108038198,2026-07-06,2,12,2,1.000,13,3,,,,,Ghod Dod,Kamrej
9107866680,9108035974,2026-07-06,6,12,13,0.500,13,13,,,,,Ghod Dod,Adajan
9107866680,9108080351,2026-07-06,2,12,2,1.000,13,2,,,,,Ghod Dod,Adajan
9107866680,9108078590,2026-07-06,5,12,9,0.556,13,9,,,,,Ghod Dod,Adajan
9107866680,9108046150,2026-07-06,1,12,1,1.000,13,1,,,,,Ghod Dod,Adajan
9107866680,9108124222,2026-07-06,6,12,6,1.000,13,6,,,,,Ghod Dod,Navsari
9107866680,9108124234,2026-07-06,4,12,4,1.000,13,4,,,,,Ghod Dod,Ghod Dod
9107866680,9107866674,2026-07-06,4,12,7,0.571,13,9,,,,,Ghod Dod,Ghod Dod
9107866680,9108104921,2026-07-06,3,12,3,1.000,13,3,,,,,Ghod Dod,Adajan
9107866680,9108124233,2026-07-06,3,12,3,1.000,13,3,,,,,Ghod Dod,Varachha
9107944394,9107866671,2026-07-06,2,3,8,0.667,4,10,,,,,Ghod Dod,Ghod Dod
9107944394,9107866670,2026-07-06,2,3,10,0.667,4,11,,,,,Ghod Dod,Ghod Dod
9107944394,9108056774,2026-07-06,2,3,11,0.667,4,11,,,,,Ghod Dod,Adajan
9107944394,9108030863,2026-07-06,2,3,11,0.667,4,11,,,,,Ghod Dod,Adajan
9107944394,9108007982,2026-07-06,2,3,10,0.667,4,11,,,,,Ghod Dod,Ghod Dod
9107944394,9108081423,2026-07-06,2,3,14,0.667,4,16,,,,,Ghod Dod,Adajan
9107944394,9108038198,2026-07-06,1,3,2,0.500,4,3,,,,,Ghod Dod,Kamrej
9107944394,9108035974,2026-07-06,2,3,13,0.667,4,13,,,,,Ghod Dod,Adajan
9107944394,9108080351,2026-07-06,1,3,2,0.500,4,2,,,,,Ghod Dod,Adajan
9107944394,9108046150,2026-07-06,1,3,1,1.000,4,1,,,,,Ghod Dod,Adajan
9107866671,9107866670,2026-07-06,4,8,10,0.500,10,11,,,,,Ghod Dod,Ghod Dod
9107866671,9108056774,2026-07-06,8,8,11,1.000,10,11,,,,,Ghod Dod,Adajan
9107866671,9108056769,2026-07-06,4,8,8,0.500,10,10,,,,,Ghod Dod,Adajan
9107866671,9108030863,2026-07-06,8,8,11,1.000,10,11,,,,,Ghod Dod,Adajan
9107866671,9108039567,2026-07-06,4,8,7,0.571,10,10,,,,,Ghod Dod,Adajan
9107866671,9107778797,2026-07-06,7,8,13,0.875,10,13,,,,,Ghod Dod,Adajan
9107866671,9108111302,2026-07-06,6,8,22,0.750,10,22,,,,,Ghod Dod,Varachha
9107866671,9108007982,2026-07-06,4,8,10,0.500,10,11,,,,,Ghod Dod,Ghod Dod
9107866671,9108081423,2026-07-06,6,8,14,0.750,10,16,,,,,Ghod Dod,Adajan
9107866671,9108038198,2026-07-06,2,8,2,1.000,10,3,,,,,Ghod Dod,Kamrej
9107866671,9108035974,2026-07-06,4,8,13,0.500,10,13,,,,,Ghod Dod,Adajan
9107866671,9108025195,2026-07-06,6,8,61,0.750,10,64,,,,,Ghod Dod,
9107866671,9108025576,2026-07-06,7,8,19,0.875,10,20,,,,,Ghod Dod,Adajan
9107866671,9108080351,2026-07-06,2,8,2,1.000,10,2,,,,,Ghod Dod,Adajan
9107866671,9108078590,2026-07-06,5,8,9,0.625,10,9,,,,,Ghod Dod,Adajan
9107866671,9108010135,2026-07-06,5,8,10,0.625,10,11,,,,,Ghod Dod,Adajan
9107866671,9108010132,2026-07-06,5,8,8,0.625,10,8,,,,,Ghod Dod,Adajan
9107866671,9108046150,2026-07-06,1,8,1,1.000,10,1,,,,,Ghod Dod,Adajan
9107866671,9108046149,2026-07-06,4,8,12,0.500,10,12,,,,,Ghod Dod,Adajan
9107866671,9108106741,2026-07-06,5,8,23,0.625,10,26,,,,,Ghod Dod,Bardoli
9107866671,9108124220,2026-07-06,5,8,9,0.625,10,9,,,,,Ghod Dod,Navsari
9107866671,9108124222,2026-07-06,4,8,6,0.667,10,6,,,,,Ghod Dod,Navsari
9107866671,9108124234,2026-07-06,2,8,4,0.500,10,4,,,,,Ghod Dod,Ghod Dod
9107866671,9107866674,2026-07-06,4,8,7,0.571,10,9,,,,,Ghod Dod,Ghod Dod
9107866671,9107866673,2026-07-06,8,8,15,1.000,10,15,,,,,Ghod Dod,Ghod Dod
9107866671,9108104921,2026-07-06,3,8,3,1.000,10,3,,,,,Ghod Dod,Adajan
9107866671,9108104918,2026-07-06,6,8,9,0.750,10,9,,,,,Ghod Dod,Adajan
9107866671,9108098932,2026-07-06,5,8,15,0.625,10,17,,,,,Ghod Dod,Varachha
9107866671,9108124223,2026-07-06,4,8,10,0.500,10,13,,,,,Ghod Dod,Varachha
9107866671,9108124233,2026-07-06,3,8,3,1.000,10,3,,,,,Ghod Dod,Varachha
9107866670,9108039567,2026-07-06,4,10,7,0.571,11,10,,,,,Ghod Dod,Adajan
9107866670,9108007982,2026-07-06,10,10,10,1.000,11,11,,,,,Ghod Dod,Ghod Dod
9107866670,9108081423,2026-07-06,6,10,14,0.600,11,16,,,,,Ghod Dod,Adajan
9107866670,9108038198,2026-07-06,1,10,2,0.500,11,3,,,,,Ghod Dod,Kamrej
9107866670,9108087041,2026-07-06,7,10,52,0.700,11,57,,,,,Ghod Dod,Chikhli
9107866670,9107955373,2026-07-06,5,10,15,0.500,11,17,,,,,Ghod Dod,Chikhli
9107866670,9108080351,2026-07-06,2,10,2,1.000,11,2,,,,,Ghod Dod,Adajan
9107866670,9108046150,2026-07-06,1,10,1,1.000,11,1,,,,,Ghod Dod,Adajan
9107866670,9108039391,2026-07-06,7,10,18,0.700,11,18,,,,,Ghod Dod,Ghod Dod
9107866670,9108125102,2026-07-06,5,10,21,0.500,11,22,,,,,Ghod Dod,Chikhli
9107866670,9108117723,2026-07-06,6,10,25,0.600,11,26,,,,,Ghod Dod,Vansda
9107866670,9108106741,2026-07-06,5,10,23,0.500,11,26,,,,,Ghod Dod,Bardoli
9107866670,9108060061,2026-07-06,5,10,9,0.556,11,10,,,,,Ghod Dod,Navsari
9107866670,9108104921,2026-07-06,2,10,3,0.667,11,3,,,,,Ghod Dod,Adajan
9107866670,9108124233,2026-07-06,2,10,3,0.667,11,3,,,,,Ghod Dod,Varachha
9108056774,9108056769,2026-07-06,5,11,8,0.625,11,10,,,,,Adajan,Adajan
9108056774,9108030863,2026-07-06,11,11,11,1.000,11,11,,,,,Adajan,Adajan
9108056774,9108039567,2026-07-06,5,11,7,0.714,11,10,,,,,Adajan,Adajan
9108056774,9107778797,2026-07-06,9,11,13,0.818,11,13,,,,,Adajan,Adajan
9108056774,9108111302,2026-07-06,9,11,22,0.818,11,22,,,,,Adajan,Varachha
9108056774,9108049268,2026-07-06,4,11,7,0.571,11,7,,,,,Adajan,Varachha
9108056774,9108081423,2026-07-06,7,11,14,0.636,11,16,,,,,Adajan,Adajan
9108056774,9108011496,2026-07-06,4,11,6,0.667,11,6,,,,,Adajan,Adajan
9108056774,9108038198,2026-07-06,2,11,2,1.000,11,3,,,,,Adajan,Kamrej
9108056774,9108035974,2026-07-06,7,11,13,0.636,11,13,,,,,Adajan,Adajan
9108056774,9108025195,2026-07-06,9,11,61,0.818,11,64,,,,,Adajan,
9108056774,9108025576,2026-07-06,9,11,19,0.818,11,20,,,,,Adajan,Adajan
9108056774,9108080351,2026-07-06,2,11,2,1.000,11,2,,,,,Adajan,Adajan
9108056774,9108078590,2026-07-06,5,11,9,0.556,11,9,,,,,Adajan,Adajan
9108056774,9108010135,2026-07-06,7,11,10,0.700,11,11,,,,,Adajan,Adajan
9108056774,9108010132,2026-07-06,7,11,8,0.875,11,8,,,,,Adajan,Adajan
9108056774,9108046150,2026-07-06,1,11,1,1.000,11,1,,,,,Adajan,Adajan
9108056774,9108046149,2026-07-06,6,11,12,0.545,11,12,,,,,Adajan,Adajan
9108056774,9108106741,2026-07-06,8,11,23,0.727,11,26,,,,,Adajan,Bardoli
9108056774,9108124220,2026-07-06,8,11,9,0.889,11,9,,,,,Adajan,Navsari
9108056774,9108124222,2026-07-06,6,11,6,1.000,11,6,,,,,Adajan,Navsari
9108056774,9108124234,2026-07-06,4,11,4,1.000,11,4,,,,,Adajan,Ghod Dod
9108056774,9107866674,2026-07-06,4,11,7,0.571,11,9,,,,,Adajan,Ghod Dod
