--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Delivery  |ShPt  |SLoc|Dv|Sold-To Pt|Name of sold-to party |Ship-To|Name of the ship-to party|Ref. Doc. |DlvTy|ItCa|Item|Material  |Description                             |Delivery qty|     Volume| Net weight| Total Wght|Batch     |
|  9109298598|IN53  |2000|70|3604069   |RADHE HARDWARE        |3604069|RADHE HARDWARE           |1046790212|LF   |TAN |  10|5945465   |Promise SmartC Acrylic Distemper 20Kg   |          0 |         0 |         0 |         0 |          |
|  9109298598|IN53  |2000|70|3604069   |RADHE HARDWARE        |3604069|RADHE HARDWARE           |1046790212|LF   |TAN |  20|5994753   |Promise 2 in 1 Primer Int & Ext 20 Ltr  |          2 |        40 |    53.600 |    54.020 |T20260801 |
|  9109298598|IN53  |2000|70|3604069   |RADHE HARDWARE        |3604069|RADHE HARDWARE           |1046790212|LF   |TAN | 001|5945465   |Promise SmartC Acrylic Distemper 20Kg   |          7 |       140 |       140 |   145.768 |T20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  10|5948787   |DN PROMISE ENAMEL CLASSIC WHITE 10L     |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  20|5948785   |DN PROMISE ENAMEL CLASSIC WHITE 1L      |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  30|IN29320271|DN PROMISE ENML WHITE 4L                |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  40|IN34220072|DN SB CEMENT PRIMER 1L                  |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  50|IN34220071|DN SB CEMENT PRIMER 4L                  |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  60|IN34220082|DN SB CEMENT PRIMER 10L                 |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  70|5579820   |Promise SmartCh Int Br Wht/Wht Bas 10L  |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  80|5579819   |Promise SmartCh Int Br Wht/Wht Bas 4L   |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN |  90|5580412   |Promise SmartCh Int Br Wht/Wht Bas 1L   |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 100|IN28012272|DN GLOSS BLACK 1L                       |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 110|IN28912272|DN GLOSS DARK BROWN 1L                  |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 120|IN28301072|DN GLOSS BRILLIANT WHITE 1L             |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 130|IN28043872|DN GLOSS PO RED 1LT                     |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 140|IN28010572|DN GLOSS DA GREY 1L                     |          0 |         0 |         0 |         0 |          |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 001|5948787   |DN PROMISE ENAMEL CLASSIC WHITE 10L     |          5 |        50 |    51.500 |        58 |C20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 002|5948785   |DN PROMISE ENAMEL CLASSIC WHITE 1L      |         30 |        30 |    30.900 |    34.650 |C20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 003|IN29320271|DN PROMISE ENML WHITE 4L                |          8 |        32 |    32.960 |    35.768 |C20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 004|IN34220072|DN SB CEMENT PRIMER 1L                  |         24 |        24 |        30 |        33 |C20260601 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 005|IN34220071|DN SB CEMENT PRIMER 4L                  |          8 |        32 |        40 |    42.808 |C20260601 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 006|IN34220082|DN SB CEMENT PRIMER 10L                 |          5 |        50 |    62.500 |        69 |C20260701 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 007|5579820   |Promise SmartCh Int Br Wht/Wht Bas 10L  |          2 |        20 |    27.200 |    29.400 |T20260701 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 008|5579819   |Promise SmartCh Int Br Wht/Wht Bas 4L   |          4 |        16 |    22.400 |    23.760 |T20260701 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 009|5580412   |Promise SmartCh Int Br Wht/Wht Bas 1L   |         18 |        18 |    25.200 |        27 |T20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 010|IN28012272|DN GLOSS BLACK 1L                       |         12 |        12 |    10.920 |    12.900 |C20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 011|IN28912272|DN GLOSS DARK BROWN 1L                  |         12 |        12 |    11.400 |    13.380 |C20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 012|IN28301072|DN GLOSS BRILLIANT WHITE 1L             |         12 |        12 |    13.440 |    14.880 |C20260801 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 013|IN28043872|DN GLOSS PO RED 1LT                     |          3 |         3 |     2.820 |     3.285 |C20260701 |
|  9109298599|IN53  |2000|70|3050069   |SHITAL PAINTSS        |3050069|SHITAL PAINTSS           |1046790273|LF   |TAN | 014|IN28010572|DN GLOSS DA GREY 1L                     |          3 |         3 |     2.880 |     3.285 |C20260801 |
|  9109391291|IN53  |2000|74|776374    |ASHIRWAD COLOUR       |3602541|VASTU DISCOVERY          |1046789940|LF   |Z007|  10|IN70449481|PS WS UltraClean GENRIC TINT 94 Base 18L|         20 |       400 |       516 |       538 |          |
|  9109391291|IN53  |2000|74|776374    |ASHIRWAD COLOUR       |3602541|VASTU DISCOVERY          |1046789940|LF   |Z007|  20|IN70449281|PS WS UltraClean TINT 92 Base 20L       |         25 |       500 |       645 |   672.500 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  10|IN28301073|DN GLOSS BRILLIANT WHITE 500ML          |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  20|IN28301072|DN GLOSS BRILLIANT WHITE 1L             |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  30|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  40|IN28301082|DN GLOSS BRILLIANT WHITE 10L            |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  50|IN28301081|DN GLOSS BRILLIANT WHITE 20L            |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  60|IN28209073|DN GLOSS WHITE BASE NEW 500ML           |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  70|IN28209072|DN GLOSS WHITE BASE NEW 1L              |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  80|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN |  90|IN28209082|DN GLOSS WHITE BASE NEW 10L             |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 100|IN28209273|DN GLOSS INTERMEDIATE BASE NEW 500ML    |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 110|IN28209272|DN GLOSS INTERMEDIATE BASE NEW 0.9L     |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 120|IN28209271|DN GLOSS INTERMEDIATE BASE NEW 3.6L     |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 130|IN28209282|DN GLOSS INTERMEDIATE BASE NEW 9L       |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 140|IN28209281|DN GLOSS INTERMEDIATE BASE NEW 18L      |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 150|5867122   |DN GLOSS 93 BASE 0.925L                 |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 160|5867123   |DN GLOSS 93 BASE 3.7L                   |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 170|5867125   |DN DULUX GLOSS 93 BASE 18.5L            |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 180|IN28012273|DN GLOSS BLACK 500ML                    |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 190|IN28012272|DN GLOSS BLACK 1L                       |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 200|IN28012271|DN GLOSS BLACK 4LT                      |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 210|IN28012282|DN GLOSS BLACK 10L                      |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 220|IN28049273|DN GLOSS SMOKE GREY 500ML               |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 230|IN28049272|DN GLOSS SMOKE GREY 1LT                 |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 240|IN28049271|DN GLOSS SMOKE GREY 4LT                 |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 250|IN28049281|DN GLOSS SMOKE GREY 20LT                |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 260|IN28912273|DN GLOSS DARK BROWN 500ML               |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 270|IN28912272|DN GLOSS DARK BROWN 1L                  |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 280|IN28912271|DN GLOSS DARK BROWN 4L                  |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 290|IN28918773|DN GLOSS GOLDEN BROWN 500ML             |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 300|IN28918772|DN GLOSS GOLDEN BROWN 1LT               |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 310|IN28918771|DN GLOSS GOLDEN BROWN 4LT               |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 320|IN28045673|DN GLOSS GOLDEN YELLOW 500ML            |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 330|IN28045672|DN GLOSS GOLDEN YELLOW 1L               |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 340|IN28045671|DN GLOSS GOLDEN YELLOW 4LT              |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 350|IN28043873|DN GLOSS PO RED 500ML                   |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 360|IN28043872|DN GLOSS PO RED 1LT                     |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 370|IN28043871|DN GLOSS PO RED 4LT                     |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 380|IN28011372|DN GLOSS OXFORD BLUE 1LT                |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 390|IN28010573|DN GLOSS DA GREY 500ML                  |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 400|IN28010572|DN GLOSS DA GREY 1L                     |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 410|IN28010571|DN GLOSS DA GREY 4LT                    |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 420|IN28916272|DN GLOSS DEEP ORANGE 1L                 |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 430|IN28917472|DN GLOSS PHIROZA 1L                     |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 440|IN28917471|DN GLOSS PHIROZA 4LT                    |          0 |         0 |         0 |         0 |          |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 001|IN28301073|DN GLOSS BRILLIANT WHITE 500ML          |         24 |        12 |    13.440 |    15.120 |C20260701 |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 002|IN28301072|DN GLOSS BRILLIANT WHITE 1L             |         36 |        36 |    40.320 |    44.640 |C20260801 |
|  9109393866|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788834|LF   |TAN | 003|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |         12 |        48 |    53.760 |    57.960 |C20260701 |
